Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hypothalamus	518/12937	2.675719409305948E-26	1.8730035865141635E-23	0	0	2.8465223274268237	167.61175751271753	PGAP3;GLDC;IFT172;POP4;KIAA0141;XYLT2;TMEM97;DCAF5;TMEM91;FAM134C;PSMD7;SAMD15;CAPNS1;AKT2;NDST3;CREB3L2;FAM19A2;AP1S1;AKT1;FAM19A1;DIP2A;VPS39;ZNF167;ANKS1B;C14ORF159;STARD3;PRKCI;CACNA2D1;DNTTIP2;FNDC3A;WDR78;EML2;GABRG2;ARMC2;SPINT1;TEP1;PSME3;ARMC3;ZSCAN23;RBCK1;ZNF273;CTBP1;FLII;C1ORF192;C5ORF49;SLC5A3;WDR66;PRPSAP1;FAM160B2;ABR;S100A16;PLEK2;PIP5K1B;KIAA0319L;EDEM3;NAA50;ZNF264;B3GALNT1;FZD3;CADM4;JAG1;WDR52;PAFAH2;VANGL2;TCN2;GIPC1;OGDH;PLCH1;ZNF498;FANK1;SETD5;LRSAM1;GABRB1;LRRC34;SPEF2;PIGO;KCNC1;SPEF1;PHF1;HEXA;ARHGAP1;CLTB;LRRC6;EFCAB6;CSAD;MED16;FAM115A;SMG6;DSTYK;PPP2R4;NKRF;SH3BGRL2;ELOVL1;LRRC48;TCF12;ELMOD3;WDR31;C6ORF62;AGXT2L2;LRRC43;C20ORF96;KAT2A;PLCB3;KCNMA1;PIGG;PLCB1;GPR123;RAPGEF4;C11ORF54;ADCY2;PROCA1;TM9SF4;TM9SF3;GGA2;TMEM67;CKB;RPS27A;LDLR;ZNF587;ZNF462;MBD5;LRRC23;RSPH4A;MBD6;AGK;STAT2;SYVN1;PLXDC2;DHRS1;ARCN1;KIAA0195;HIPK2;NUDT22;AGBL4;TMEM54;C6ORF47;LYRM5;NFIC;ZNF219;PCYOX1L;EBAG9;TTLL9;CHRM3;FAM13B;SYAP1;MSI1;APEH;CDH3;ATCAY;SALL2;FCGRT;SESN1;CFL1;OSBP;SCMH1;SLC16A7;SLC26A11;CCDC11;SYBU;ZNF682;SLC15A2;KCNH7;TPM2;CTNNBIP1;FBXO15;ATP11A;FBXO10;LEMD2;ST7L;CACNB2;TOM1L2;MAF;TEX9;ZNF318;PKP4;LY6E;IQCA1;CEP104;RAB5B;EIF2C3;TARS;SLC38A10;FHIT;AK7;CORO1B;STK33;ATXN2;FGGY;MED30;ZNF428;ZBBX;CCDC30;ZNF543;KIAA1407;MAP2K5;CCDC19;NEK5;CCDC13;FBXO36;MARCH9;HPS6;FOXN3;BCL9;LRFN5;TADA3;TUBGCP6;OSBPL1A;CNIH3;ZNF532;EIF4G3;DPP10;CNTNAP2;LRGUK;BNC2;NUMA1;PTPN23;DNALI1;MDK;PPP6R2;RNPEP;IQUB;HYDIN;PDDC1;WDR6;ZNF644;UNC45A;EIF5A;TRPC5;AHSA2;KCNAB2;RABGGTA;C1QL3;EFHC1;ETF1;VSTM2A;GAPDH;ST6GALNAC5;CCDC40;HDAC4;ACSS2;WBP2;RAB1B;RNF38;ZBTB45;FOXK1;AMBRA1;SEMA3F;HDAC9;HDAC6;LMF1;MLLT6;ZNRF3;ANKAR;VPS54;KCNJ3;NICN1;MBOAT7;FBXL19;WDR96;FOXJ1;MTOR;TMPPE;RAD52;C15ORF26;ZNF619;FRAS1;TSPAN17;MGAT4B;RQCD1;PTPN9;PFKP;CBLN2;PPIL6;SLC35B2;IFLTD1;TRAF3IP2;CXORF22;DIXDC1;KEAP1;AKD1;ZDHHC7;NADSYN1;ACTB;PEX26;RPS6KA4;SOX1;ZNF846;TRIM24;LONP2;THSD7A;SEPHS1;ZFPL1;SKP1;ALG9;COG1;ACTN4;MALL;THAP9;ULK1;CCDC81;TP53;KCTD16;GPM6A;IGSF8;TMEM87B;HKR1;EPB41;MYCBP2;DCUN1D2;C10ORF47;APH1B;MAP2;VPS8;MAP6;ZNF700;FADD;MAP4;BBS2;BBS1;INSR;BSDC1;PUM1;SMARCA2;IFFO1;UBAC2;AIMP2;PPP1R1B;RANBP10;SPATS2L;RCOR3;RCOR2;TECPR1;ITM2C;RPAIN;SPAG17;CCDC120;HCCS;SLC35F1;WASL;ANKRD9;NUDCD3;KCNT2;SUFU;CHMP1A;CHAMP1;SSSCA1;FEZF2;CLIC1;ANKRD6;LRRIQ1;CCDC113;SYP;TYK2;AMPD3;ZDHHC16;RHOC;KIF6;ANO3;KIF9;ALDOA;CAPS2;RABGAP1;RELA;NT5C;PNMA1;HSF1;TCEB1;CTNNA2;RIBC1;CCT5;GDF11;SORT1;FAM58A;ORMDL1;SORBS2;PPP1CA;RGP1;SGSM3;R3HCC1;NEK10;ESYT1;NEK11;PRDM8;CCDC164;DENND5B;ROGDI;TMEM145;CCND3;CAPN5;FPGS;TEKT2;WWC3;CAPN1;CHRNB2;KIRREL2;LMO4;HMHA1;DNAJB14;SUPT7L;GLTPD1;TMEM135;MAU2;AMPH;SCG3;PSMD12;KLHL12;C14ORF101;CPLX2;NDRG2;SHARPIN;PDZD2;MAN2A2;MAN2A1;DPP9;TMEM128;NPHP1;OTX2;CCDC134;SYT4;CPSF1;DENND4B;UBE2A;HOOK3;SSH3;DNAJC16;NMRAL1;TMEM231;COQ4;GNAO1;TMEM232;TMEM234;DLG1;RALYL;FER;CCPG1;GNB2;C16ORF46;CNTN4;LRP10;FGF11;ABCD4;RERE;CREBZF;LDB1;MAST2;CHD7;HP1BP3;MTR;CHD4;HMGB1;LMNB2;SGSH;LMNB1;DHTKD1;GRM5;LRRTM4;BCL7C;LRRTM1;TMEM107;WHSC1;SVOP;C9ORF174;PDE4D;DCAKD;IQCD;YWHAZ;KLF16;IQCG;SHROOM4;TAPBP;TBC1D2;IQCK;NDUFS8;RABEP2;RASA4;PEX6;AKT1S1;PLEC;OTUB1;TSEN34;HIST1H2BM;PDXK;DNAH7;DNAH5;DNAH6;ATP1A3;SPG7;MOSPD3;TBRG1;ERBB2;SLIT1;PDSS2;PDE6B;NCAM2;CYYR1;DNAI1;PDLIM7;VAT1L;MDH1B;URGCP;NEGR1;USP22;CYHR1;ZIC5;TTC18;GDAP1;ACVR2B;TTC19;MAPK10;FAM179B;RSPH1;CAPN10;ERCC1;KANSL3;CDK2AP2;RBM42;ERCC8;ATP13A2
Brain	509/13237	2.5202274699458917E-19	8.820796144810621E-17	0	0	2.3965521146539372	102.63178735993675	PGAP3;GLDC;IFT172;POP4;KIAA0141;TMEM97;ACCS;DCAF5;ENO4;FAM134C;PSMD7;CAPNS1;AKT2;CREB3L2;FAM19A2;AP1S1;AKT1;FAM19A1;DIP2A;VPS39;ZNF167;ANKS1B;C14ORF159;STARD3;PRKCI;CACNA2D1;DNTTIP2;FNDC3A;WDR78;FRS3;EML2;GABRG2;ARMC2;TEP1;PSME3;RBCK1;TSTA3;ZNF273;CTBP1;FLII;C5ORF49;WDR65;WDR66;PRPSAP1;FAM160B2;ABR;S100A16;PIP5K1B;KIAA0319L;EDEM3;NAA50;ZNF264;B3GALNT1;FZD3;CADM4;JAG1;JUP;BTBD17;C20ORF26;WDR52;VANGL2;TCN2;GIPC1;OGDH;PLCH1;ZNF498;LAD1;SETD5;LRSAM1;GABRB1;LRRC34;SPEF2;PIGO;KCNC1;SPEF1;PHF1;HEXA;ARHGAP1;CLTB;LRRC6;EFCAB6;ABCC10;CSAD;MED16;FAM115A;SMG6;DSTYK;PPP2R4;NKRF;EFCAB1;SH3BGRL2;ELOVL1;LRRC48;SLC2A11;TCF12;ELMOD3;WDR31;C6ORF62;AGXT2L2;C20ORF96;KAT2A;PLCB3;KCNMA1;PIGG;PLCB1;GPR123;RAPGEF4;C11ORF54;IDUA;ADCY2;TM9SF4;TM9SF3;GGA2;TMEM67;CKB;RPS27A;LDLR;ZNF587;ZNF462;MBD5;LRRC23;RSPH4A;MBD6;AGK;STAT2;SYVN1;PLXDC2;DHRS1;ARCN1;KIAA0195;HIPK2;NUDT22;AGBL4;TMEM54;C6ORF47;LYRM5;NFIC;ZNF219;PCYOX1L;EBAG9;TTLL9;CHRM3;SEMA5B;FAM13B;SYAP1;MSI1;APEH;RIMS2;CDH3;ATCAY;SALL2;FCGRT;SESN1;CFL1;OSBP;SCMH1;SLC26A11;SYBU;ZNF682;SLC15A2;TPM2;CTNNBIP1;FBXO15;ATP11A;FBXO10;LEMD2;ST7L;VMAC;CACNB2;HIC2;TOM1L2;MAF;RAB36;DGKQ;ZNF318;PKP4;LY6E;IQCA1;CEP104;RAB5B;EIF2C3;TARS;SLC38A10;FHIT;CORO1B;C1ORF228;STK33;ATXN2;FGGY;MED30;AMDHD2;ZNF428;CCDC30;MAP2K5;CCDC19;CCDC13;FBXO36;MARCH9;HPS6;FOXN3;LRFN2;BCL9;LRFN5;TADA3;TUBGCP6;OSBPL1A;CNIH3;SERINC2;ZNF532;EIF4G3;LHX9;DPP10;CNTNAP2;LRGUK;BNC2;NUMA1;PTPN23;DNALI1;MDK;PPP6R2;RNPEP;HYDIN;PDDC1;WDR6;ZNF644;UNKL;UNC45A;EIF5A;TRPC5;AHSA2;KCNAB2;RABGGTA;C1QL3;DMRTA1;EFHC1;ETF1;VSTM2A;GAPDH;ST6GALNAC5;HDAC4;ACSS2;WBP2;RAB1B;RNF38;ZBTB45;FOXK1;AMBRA1;HDAC9;HDAC6;LMF1;MLLT6;ZNRF3;IGF2BP1;VPS54;KCNJ3;NICN1;MBOAT7;FBXL19;WDR96;FOXJ1;MTOR;RAD52;ZNF619;FRAS1;CROCC;TSPAN17;MGAT4B;RQCD1;PTPN9;PFKP;CBLN2;PPIL6;SLC35B2;TRAF3IP2;DIXDC1;KEAP1;AKD1;ZDHHC7;NADSYN1;ACTB;PEX26;RPS6KA4;SOX3;TRIM24;LONP2;THSD7A;SEPHS1;ZFPL1;SKP1;ALG9;COG1;ACTN4;THAP9;TRIB3;ULK1;RIN1;TP53;KCTD16;GPM6A;IGSF8;HKR1;EPB41;MYCBP2;DCUN1D2;APH1B;MAP2;VPS8;MAP6;FADD;MAP4;BBS2;BBS1;INSR;BSDC1;PUM1;SMARCA2;IFFO1;UBAC2;AIMP2;PPP1R1B;RANBP10;SDC1;SPATS2L;RCOR3;RCOR2;TECPR1;ITM2C;RPAIN;CCDC120;HCCS;SLC35F1;WASL;C17ORF72;NUDCD3;KCNT2;SUFU;CHMP1A;CHAMP1;SSSCA1;FEZF2;CLIC1;ANKRD6;CCDC113;SYP;TYK2;AMPD3;ZDHHC16;RHOC;KIF6;ANO3;KIF9;RPUSD1;ALDOA;CAPS2;RABGAP1;RELA;NT5C;PNMA1;HSF1;TCEB1;CTNNA2;CCT5;GDF11;SORT1;FAM58A;MIB2;ORMDL1;SORBS2;PPP1CA;RGP1;SGSM3;R3HCC1;NEK10;ESYT1;NEK11;PRDM8;DENND5B;ROGDI;TMEM145;CCND3;MAGED4B;CAPN5;FPGS;WWC3;CAPN1;CHRNB2;LMO4;HMHA1;DNAJB14;SUPT7L;GLTPD1;TMEM135;MAU2;AMPH;SCG3;PSMD12;KLHL12;C14ORF101;CPLX2;NDRG2;FAM83H;SHARPIN;PDZD2;MAN2A2;MAN2A1;DPP9;TMEM128;OTX2;CCDC134;SYT4;ZFHX2;CPSF1;DENND4B;UBE2A;HOOK3;SSH3;DNAJC16;NMRAL1;TMEM231;COQ4;GNAO1;TMEM232;DLG1;RALYL;FER;CCPG1;GNB2;C16ORF46;CNTN4;LRP10;FGF11;ABCD4;RERE;CREBZF;LDB1;MAST2;CHD7;HP1BP3;MTR;CHD4;HMGB1;LMNB2;SGSH;LMNB1;DHTKD1;GRM5;LRRTM4;BCL7C;LRRTM1;WHSC1;RHBDF1;SVOP;C9ORF174;PDE4D;DCAKD;IQCD;YWHAZ;KLF16;IQCG;SHROOM4;TAPBP;TBC1D2;IQCK;NDUFS8;RABEP2;RASA4;PEX6;AKT1S1;TTC40;PLEC;OTUB1;TSEN34;HIST1H2BM;PDXK;C2ORF62;DNAH5;ATP1A3;SPG7;MOSPD3;PPOX;AGPAT2;TBRG1;POLD4;ERBB2;SLIT1;PDSS2;PDE6B;NCAM2;CYYR1;PDLIM7;VAT1L;URGCP;NEGR1;USP22;CYHR1;TTC18;GDAP1;ACVR2B;MAPK15;TTC19;MAPK10;FAM179B;CAPN10;ERCC1;KANSL3;CDK2AP2;RBM42;ERCC8;ATP13A2
Parietal lobe	415/9921	6.510242682941666E-19	1.519056626019722E-16	0	0	2.1027592329363225	88.05459899017025	PGAP3;GLDC;IFT172;KIAA0141;XYLT2;TMEM97;DCAF5;FAM134C;PSMD7;CAPNS1;AKT2;NDST3;CREB3L2;FAM19A2;AP1S1;AKT1;FAM19A1;VPS39;ZNF167;ANKS1B;C14ORF159;STARD3;PRKCI;CACNA2D1;DNTTIP2;FRS3;EML2;GABRG2;ARMC2;PSME3;RBCK1;TSTA3;ZNF273;CTBP1;FLII;WDR66;PRPSAP1;FAM160B2;ABR;PLEK2;PIP5K1B;KIAA0319L;EDEM3;NAA50;ZNF264;B3GALNT1;FZD3;CADM4;JUP;TCN2;GIPC1;OGDH;PLCH1;FANK1;SETD5;LRSAM1;GABRB1;PIGO;KCNC1;PHF1;HEXA;ARHGAP1;CLTB;LRRC6;ABCC10;CSAD;MED16;FAM115A;SMG6;DSTYK;PPP2R4;SH3BGRL2;ELOVL1;TCF12;ELMOD3;WDR31;C6ORF62;AGXT2L2;KAT2A;KCNMA1;PIGG;PLCB1;C11ORF54;IDUA;ADCY2;PROCA1;TM9SF4;TM9SF3;GGA2;CKB;RPS27A;LDLR;ZNF587;ZNF462;MBD5;LRRC23;RSPH4A;MBD6;AGK;STAT2;SYVN1;PLXDC2;DHRS1;ARCN1;HIPK2;TMEM54;NFIC;ZNF219;PCYOX1L;EBAG9;CHRM3;SEMA5B;FAM13B;SYAP1;MSI1;APEH;ATCAY;SALL2;FCGRT;SESN1;CFL1;OSBP;SCMH1;SLC16A7;SLC26A11;CCDC11;SYBU;SLC15A2;KCNH7;TPM2;CTNNBIP1;ATP11A;LEMD2;CACNB2;HIC2;TOM1L2;MAF;RAB36;ZNF318;PKP4;LY6E;IQCA1;CEP104;RAB5B;EIF2C3;TARS;SLC38A10;FHIT;AK7;CORO1B;STK33;MED30;ZNF428;CCDC30;ZNF543;MAP2K5;CCDC19;MARCH9;HPS6;FOXN3;LRFN5;TADA3;TUBGCP6;OSBPL1A;ZNF532;EIF4G3;DPP10;CNTNAP2;BNC2;NUMA1;PTPN23;DNALI1;MDK;PPP6R2;RNPEP;HYDIN;PDDC1;WDR6;ZNF644;UNC45A;EIF5A;AHSA2;KCNAB2;RABGGTA;ETF1;VSTM2A;GAPDH;HDAC4;ACSS2;WBP2;RAB1B;RNF38;ZBTB45;AMBRA1;SEMA3F;HDAC9;HDAC6;LMF1;MLLT6;ZNRF3;ANKAR;KCNJ3;NICN1;MBOAT7;FBXL19;WDR96;FOXJ1;MTOR;RAD52;FRAS1;CROCC;TSPAN17;MGAT4B;RQCD1;PTPN9;PFKP;CBLN2;SLC35B2;IFLTD1;DIXDC1;KEAP1;AKD1;ZDHHC7;ACTB;PEX26;RPS6KA4;SOX3;SOX1;TRIM24;LONP2;THSD7A;SEPHS1;ZFPL1;SKP1;ALG9;COG1;ACTN4;ULK1;RIN1;KCTD16;GPM6A;IGSF8;HKR1;EPB41;MYCBP2;DCUN1D2;C10ORF47;APH1B;MAP2;VPS8;MAP6;ZNF700;MAP4;BBS2;BBS1;INSR;BSDC1;PUM1;SMARCA2;IFFO1;PPP1R1B;RANBP10;SPATS2L;RCOR3;RCOR2;TECPR1;ITM2C;RPAIN;SPAG17;CCDC120;HCCS;WASL;C17ORF72;ANKRD9;NUDCD3;KCNT2;CHMP1A;CHAMP1;SSSCA1;FEZF2;CLIC1;ANKRD6;LRRIQ1;CCDC113;ZDHHC12;SYP;TYK2;AMPD3;ZDHHC16;RHOC;ANO3;RPUSD1;ALDOA;CAPS2;RABGAP1;RELA;NT5C;PNMA1;HSF1;TCEB1;CTNNA2;RIBC1;CCT5;GDF11;SORT1;ORMDL1;SORBS2;PPP1CA;SGSM3;R3HCC1;B9D1;ESYT1;PRDM8;CCDC164;DENND5B;ROGDI;TMEM145;CCND3;MAGED4B;CAPN5;FPGS;WWC3;CAPN1;CHRNB2;KIRREL2;LMO4;HMHA1;GLTPD1;AMPH;SCG3;PSMD12;KLHL12;C14ORF101;CPLX2;NDRG2;SHARPIN;PDZD2;MAN2A2;MAN2A1;DPP9;TMEM128;SYT4;ZFHX2;DENND4B;UBE2A;HOOK3;SSH3;DNAJC16;NMRAL1;COQ4;GNAO1;DLG1;RALYL;FER;CCPG1;GNB2;C16ORF46;CNTN4;LRP10;ABCD4;RERE;LDB1;MAST2;HP1BP3;MTR;CHD4;HMGB1;LMNB2;DHTKD1;GRM5;LRRTM4;BCL7C;LRRTM1;WHSC1;SVOP;PDE4D;DCAKD;YWHAZ;KLF16;TAPBP;TBC1D2;IQCK;NDUFS8;RABEP2;RASA4;PEX6;PLEC;OTUB1;PDXK;DNAH6;ATP1A3;SPG7;MOSPD3;TBRG1;POLD4;SLIT1;PDE6B;NCAM2;PDLIM7;VAT1L;URGCP;NEGR1;USP22;CYHR1;GDAP1;ACVR2B;TTC19;MAPK10;FAM179B;RSPH1;ERCC1;KANSL3;CDK2AP2;RBM42;ATP13A2
Occipital lobe	417/10045	2.300804704537318E-18	4.0264082329403063E-16	0	0	2.080643279760796	84.50173299684361	GLDC;IFT172;KIAA0141;XYLT2;TMEM97;DCAF5;FAM134C;PSMD7;CAPNS1;AKT2;NDST3;CREB3L2;FAM19A2;AP1S1;AKT1;FAM19A1;VPS39;ZNF167;ANKS1B;C14ORF159;STARD3;PRKCI;CACNA2D1;DNTTIP2;FRS3;EML2;GABRG2;ARMC2;PSME3;RBCK1;TSTA3;ZNF273;CTBP1;FLII;WDR66;PRPSAP1;FAM160B2;ABR;PLEK2;PIP5K1B;KIAA0319L;EDEM3;NAA50;ZNF264;B3GALNT1;FZD3;CADM4;JAG1;JUP;TCN2;GIPC1;OGDH;PLCH1;FANK1;SETD5;LRSAM1;GABRB1;PIGO;KCNC1;SPEF1;PHF1;HEXA;ARHGAP1;CLTB;LRRC6;ABCC10;CSAD;MED16;FAM115A;SMG6;DSTYK;PPP2R4;SH3BGRL2;ELOVL1;LRRC48;TCF12;ELMOD3;WDR31;C6ORF62;AGXT2L2;KAT2A;KCNMA1;PIGG;PLCB1;C11ORF54;IDUA;ADCY2;PROCA1;TM9SF4;TM9SF3;GGA2;CKB;RPS27A;LDLR;ZNF587;ZNF462;MBD5;RSPH4A;MBD6;AGK;STAT2;SYVN1;PLXDC2;DHRS1;ARCN1;HIPK2;TMEM54;LYRM5;NFIC;ZNF219;PCYOX1L;EBAG9;CHRM3;SEMA5B;FAM13B;SYAP1;MSI1;APEH;RIMS2;ATCAY;SALL2;FCGRT;SESN1;CFL1;OSBP;SCMH1;SLC16A7;SLC26A11;CCDC11;SYBU;SLC15A2;KCNH7;TPM2;CTNNBIP1;ATP11A;LEMD2;CACNB2;HIC2;TOM1L2;MAF;DGKQ;ZNF318;PKP4;LY6E;IQCA1;CEP104;RAB5B;EIF2C3;TARS;SLC38A10;FHIT;AK7;CORO1B;STK33;FGGY;MED30;ZNF428;CCDC30;ZNF543;MAP2K5;CCDC19;MARCH9;HPS6;FOXN3;LRFN5;TADA3;TUBGCP6;OSBPL1A;ZNF532;EIF4G3;DPP10;CNTNAP2;BNC2;NUMA1;PTPN23;DNALI1;MDK;RNPEP;HYDIN;PDDC1;WDR6;ZNF644;UNC45A;EIF5A;AHSA2;KCNAB2;RABGGTA;EFHC1;ETF1;VSTM2A;GAPDH;HDAC4;ACSS2;WBP2;RAB1B;RNF38;ZBTB45;AMBRA1;SEMA3F;HDAC9;HDAC6;LMF1;MLLT6;ZNRF3;ANKAR;KCNJ3;NICN1;MBOAT7;FBXL19;WDR96;FOXJ1;MTOR;RAD52;C15ORF26;FRAS1;TSPAN17;MGAT4B;RQCD1;PTPN9;PFKP;CBLN2;SLC35B2;IFLTD1;TRAF3IP2;DIXDC1;KEAP1;AKD1;ZDHHC7;ACTB;PEX26;RPS6KA4;SOX3;SOX1;TRIM24;LONP2;THSD7A;SEPHS1;ZFPL1;SKP1;ALG9;COG1;ACTN4;ULK1;KCTD16;GPM6A;IGSF8;HKR1;EPB41;MYCBP2;DCUN1D2;C10ORF47;APH1B;MAP2;VPS8;MAP6;ZNF700;FADD;MAP4;BBS2;BBS1;INSR;BSDC1;PUM1;SMARCA2;IFFO1;PPP1R1B;RANBP10;SPATS2L;RCOR3;RCOR2;TECPR1;ITM2C;RPAIN;SPAG17;CCDC120;HCCS;WASL;ANKRD9;NUDCD3;KCNT2;CHMP1A;CHAMP1;SSSCA1;FEZF2;CLIC1;ANKRD6;LRRIQ1;CCDC113;ZDHHC12;SYP;TYK2;AMPD3;ZDHHC16;RHOC;ANO3;ALDOA;CAPS2;RABGAP1;RELA;NT5C;PNMA1;TCEB1;CTNNA2;RIBC1;CCT5;GDF11;SORT1;ORMDL1;SORBS2;PPP1CA;SGSM3;R3HCC1;B9D1;ESYT1;PRDM8;CCDC164;DENND5B;ROGDI;TMEM145;CCND3;MAGED4B;CAPN5;FPGS;WWC3;CAPN1;CHRNB2;KIRREL2;LMO4;HMHA1;GLTPD1;AMPH;SCG3;PSMD12;KLHL12;C14ORF101;CPLX2;NDRG2;FAM83H;SHARPIN;PDZD2;MAN2A2;MAN2A1;DPP9;TMEM128;CCDC134;SYT4;ZFHX2;DENND4B;UBE2A;HOOK3;SSH3;DNAJC16;NMRAL1;COQ4;GNAO1;DLG1;RALYL;FER;CCPG1;GNB2;CNTN4;LRP10;ABCD4;RERE;LDB1;MAST2;HP1BP3;MTR;CHD4;HMGB1;LMNB2;DHTKD1;GRM5;LRRTM4;BCL7C;LRRTM1;WHSC1;SVOP;PDE4D;DCAKD;YWHAZ;KLF16;TAPBP;TBC1D2;IQCK;NDUFS8;RABEP2;PLEC;OTUB1;TSEN34;HIST1H2BM;PDXK;DNAH6;ATP1A3;SPG7;MOSPD3;PPOX;TBRG1;POLD4;SLIT1;PDE6B;NCAM2;PDLIM7;URGCP;NEGR1;USP22;CYHR1;GDAP1;ACVR2B;TTC19;MAPK10;FAM179B;RSPH1;ERCC1;KANSL3;RBM42;ATP13A2
Corpus callosum	378/9077	1.8466458734043605E-15	2.585304222766105E-13	0	0	1.9178693475739113	65.06449520271019	SLC35B2;TRAF3IP2;IFT172;XYLT2;KEAP1;AKD1;ZDHHC7;TMEM97;DCAF5;NADSYN1;ACTB;PEX26;FAM134C;RPS6KA4;SOX3;PSMD7;SOX1;CAPNS1;AKT2;CREB3L2;TRIM24;AP1S1;AKT1;FAM19A1;LONP2;SEPHS1;ZFPL1;VPS39;ZNF167;ANKS1B;SKP1;C14ORF159;STARD3;PRKCI;ALG9;CACNA2D1;DNTTIP2;COG1;ACTN4;WDR78;FRS3;EML2;GABRG2;ARMC2;TEP1;PSME3;ULK1;RBCK1;TP53;TSTA3;GPM6A;IGSF8;ZNF273;HKR1;CTBP1;EPB41;FLII;MYCBP2;DCUN1D2;WDR66;PRPSAP1;FAM160B2;ABR;APH1B;MAP2;VPS8;MAP6;ZNF700;MAP4;EDEM3;NAA50;BBS2;ZNF264;B3GALNT1;BBS1;FZD3;CADM4;JUP;INSR;BSDC1;PUM1;SMARCA2;PAFAH2;VANGL2;TCN2;GIPC1;OGDH;RANBP10;SPATS2L;RCOR3;RCOR2;TECPR1;ITM2C;LRSAM1;GABRB1;CCDC120;PIGO;KCNC1;SPEF1;PHF1;HEXA;ARHGAP1;CLTB;LRRC6;HCCS;EFCAB6;WASL;ABCC10;CSAD;MED16;FAM115A;SMG6;ANKRD9;DSTYK;NUDCD3;PPP2R4;CHAMP1;SH3BGRL2;SSSCA1;FEZF2;CLIC1;ANKRD6;ELOVL1;LRRC48;TCF12;CCDC113;ZDHHC12;ELMOD3;WDR31;C6ORF62;AGXT2L2;SYP;TYK2;AMPD3;ZDHHC16;RHOC;KIF6;ANO3;C20ORF96;KAT2A;KCNMA1;PIGG;PLCB1;ALDOA;C11ORF54;RABGAP1;IDUA;ADCY2;PROCA1;RELA;GGA2;PNMA1;HSF1;TCEB1;CKB;CTNNA2;RPS27A;LDLR;ZNF587;CCT5;ZNF462;GDF11;MBD5;RSPH4A;MBD6;AGK;SORT1;STAT2;SYVN1;ORMDL1;SORBS2;PLXDC2;DHRS1;ARCN1;HIPK2;PPP1CA;TMEM54;NFIC;SGSM3;ZNF219;R3HCC1;PCYOX1L;B9D1;ESYT1;EBAG9;PRDM8;CHRM3;SEMA5B;FAM13B;DENND5B;SYAP1;ROGDI;MSI1;APEH;TMEM145;CCND3;ATCAY;MAGED4B;SALL2;FCGRT;SESN1;CFL1;OSBP;SCMH1;CAPN5;FPGS;TEKT2;WWC3;SLC26A11;CCDC11;CAPN1;CHRNB2;SLC15A2;KIRREL2;LMO4;TPM2;CTNNBIP1;HMHA1;ATP11A;LEMD2;CACNB2;HIC2;TOM1L2;MAF;DGKQ;ZNF318;PKP4;AMPH;SCG3;LY6E;IQCA1;RAB5B;PSMD12;EIF2C3;TARS;KLHL12;C14ORF101;CPLX2;NDRG2;CORO1B;STK33;SHARPIN;PDZD2;MED30;MAN2A1;DPP9;AMDHD2;TMEM128;ZNF428;CCDC30;OTX2;ZNF543;MAP2K5;CCDC134;SYT4;ZFHX2;DENND4B;FOXN3;UBE2A;HOOK3;SSH3;DNAJC16;NMRAL1;COQ4;GNAO1;DLG1;RALYL;FER;CCPG1;GNB2;TADA3;TUBGCP6;OSBPL1A;LRP10;ZNF532;EIF4G3;DPP10;ABCD4;RERE;CNTNAP2;NUMA1;LDB1;MAST2;HP1BP3;MTR;CHD4;PTPN23;HMGB1;DNALI1;LMNB2;DHTKD1;GRM5;MDK;LRRTM4;BCL7C;LRRTM1;RNPEP;HYDIN;PDDC1;WDR6;ZNF644;WHSC1;EIF5A;SVOP;C9ORF174;PDE4D;DCAKD;AHSA2;KCNAB2;RABGGTA;YWHAZ;KLF16;SHROOM4;TAPBP;TBC1D2;IQCK;NDUFS8;RABEP2;RASA4;PEX6;EFHC1;ETF1;VSTM2A;GAPDH;PLEC;OTUB1;HDAC4;PDXK;ACSS2;WBP2;RAB1B;RNF38;ATP1A3;ZBTB45;AMBRA1;SEMA3F;SPG7;MOSPD3;PPOX;HDAC9;LMF1;MLLT6;TBRG1;POLD4;ZNRF3;SLIT1;PDE6B;NCAM2;PDLIM7;VAT1L;KCNJ3;URGCP;NEGR1;NICN1;MBOAT7;FBXL19;USP22;CYHR1;GDAP1;ACVR2B;MAPK15;TTC19;MTOR;RAD52;C15ORF26;MAPK10;FAM179B;ZNF619;CAPN10;ERCC1;KANSL3;TSPAN17;MGAT4B;RQCD1;PTPN9;RBM42;PFKP;CBLN2
